0.0003317,0.1013345,0.0556768,-0.5435803,-0.1453335,0.1616059,0.3189829,-0.0432640,0.2298700
0.0003373,-0.2868491,-0.3113276,0.2070301,-0.1661465,-0.3593291,0.1413706,-0.1914573,0.6065789
0.0003430,-0.0901023,0.4167608,0.0502918,0.0976475,-0.1961821,0.4190195,0.5938210,0.3544427
0.0003486,-0.0878134,0.3002447,-0.2465832,0.0392368,0.1519624,0.6366099,0.4634499,0.5898553
0.0003542,-0.0619650,0.0272955,-0.0301526,0.4312657,-0.0959014,0.4504526,0.0221657,0.1905023
0.0003598,-0.1945029,0.2750982,-0.6363537,0.1088779,-0.0075835,0.2490976,0.7169899,0.2902948
0.0003654,-0.0911399,0.0841802,-0.5363781,-0.0738003,0.2178804,0.3830698,0.4849343,0.4461175
0.0003711,-0.2190085,-0.2701899,-0.2943127,0.2760532,0.1636201,0.0872934,0.3524880,0.5160028
0.0003767,0.1684732,-0.0169550,-0.1711438,-0.2565395,0.1450654,0.2516001,0.2904763,0.3509027
0.0003823,0.2436075,-0.2181879,-0.1690686,0.2490757,-0.0435332,0.5085581,0.5230202,0.2425653
0.0003879,0.2509317,-0.0330073,-0.0245984,-0.2171719,0.0591279,-0.1371939,0.4385476,0.4012567
0.0003936,-0.1341086,0.0384649,0.1838977,0.1093662,0.6371919,0.4569224,0.3329568,0.4134637
0.0003992,0.0456705,-0.1511713,0.1470325,-0.0086147,-0.3949737,-0.0239126,0.2196755,0.4790765
0.0004048,-0.0802451,0.2968878,-0.0368664,-0.2053921,0.2325898,0.1211680,0.5217995,0.3560296
0.0004104,-0.1525107,-0.1221796,-0.4944470,-0.1948940,-0.1148833,0.3083628,-0.2013450,0.4152948
0.0004160,-0.1985922,-0.0816523,-0.3790295,0.1170567,0.2563325,0.5116099,0.6483864,0.3722650
0.0004217,-0.0156699,0.2069830,-0.0397351,-0.1237270,-0.1582183,0.1009043,0.6609597,0.4908563
0.0004273,0.0905008,-0.3572260,0.3153675,0.0833652,-0.1452788,-0.0512564,0.6458229,0.5937005
0.0004329,-0.2427512,-0.1135737,-0.3552868,-0.1543667,0.0685273,0.1908701,0.0290017,0.1098138
0.0004385,-0.1648703,-0.0424677,0.2204578,0.0035313,0.0755464,-0.1025869,0.5488991,0.4383050
0.0004442,-0.2898703,-0.1677118,0.0250843,0.1734531,0.4272920,0.0651377,0.3854470,0.6292840
0.0004498,-0.0694724,-0.3928095,0.2006824,0.0180576,0.5189058,0.1149424,0.1914773,0.5599481
0.0004554,0.1208047,0.1051763,-0.2316296,-0.2116787,-0.0128936,0.1936167,0.5326638,0.0280267
0.0004610,-0.2514487,-0.1465937,-0.1277478,0.0362461,-0.1076201,0.0772837,0.0293679,0.5130731
0.0004666,0.0111551,-0.2126337,-0.3765271,-0.1034023,0.0489961,0.7168711,0.1198220,0.2349359
0.0004723,-0.0608664,-0.2906977,0.2265003,-0.1044399,-0.1036529,0.1621836,0.2843728,0.3153802
0.0004779,0.1391458,0.4611944,0.1109607,-0.2847378,-0.5271758,0.4398325,0.1289773,0.1538812
0.0004835,0.1556558,-0.1190668,0.4486072,0.0476597,0.1196137,0.0763681,0.6984352,0.0922967
0.0004891,0.0071573,0.3814825,0.1625965,-0.2478725,-0.0112456,0.3286265,0.0418191,-0.0256842
0.0004948,0.1108865,-0.1736933,0.2788684,-0.3125088,0.1210786,-0.0691397,1.1005349,0.0824090
0.0005004,-0.1325522,-0.0288569,0.1817615,0.2261265,-0.0387114,0.1447275,0.4027810,0.5822259
0.0005060,-0.2181845,-0.3008295,0.4584949,-0.3905117,-0.3870391,0.1335581,0.2363991,0.1479608
0.0005116,0.2024087,0.3260626,0.1680896,-0.2956020,0.0811616,0.0510386,0.1477761,0.3283807
0.0005173,0.1365213,-0.1867548,0.0125110,-0.0586636,-0.1958770,0.0484140,1.1212869,0.2602655
0.0005229,-0.1086264,-0.3166376,0.0709827,0.3238438,-0.1765288,0.2421396,0.2711892,-0.0494879
0.0005285,-0.0221091,0.0254644,-0.0979016,0.1318882,0.2419282,0.6074961,0.8026833,0.0380365
0.0005341,0.2122354,0.3826421,-0.4172986,0.1203526,0.0726777,0.4116343,-0.1949974,0.3866693
0.0005397,-0.0402365,-0.1293818,-0.2225964,-0.0271694,-0.1952666,0.3156260,0.8482155,0.0955316
0.0005454,-0.0920249,-0.5863520,-0.1155408,0.0289829,-0.5948027,0.2039316,0.7017311,0.4130365
0.0005510,-0.1160422,0.0424932,-0.0123303,0.3274449,0.0522309,0.1464975,0.1060280,0.4240838
0.0005566,-0.2213278,-0.1874262,-0.1472790,0.0490025,0.0521699,0.2843760,0.1526589,0.4445916
0.0005622,0.2581338,0.0534185,0.3391101,-0.4973232,0.1674653,-0.0041983,0.8112282,0.1410638
0.0005679,0.3300638,-0.2511469,0.0177600,0.2800816,-0.0729522,0.8320444,0.5824685,-0.0515631
0.0005735,0.0262308,-0.2501704,-0.2992566,0.4135044,-0.4218291,-0.2335074,0.4966531,0.2893792
0.0005791,0.2819986,-0.0983149,-0.0892346,-0.0626919,0.3138276,0.2282846,-0.0079856,0.3285028
0.0005847,-0.1645041,0.1894049,0.1045520,-0.4236538,0.0456391,-0.3818838,0.6664528,0.2226678
0.0005903,0.0814371,-0.0278803,0.0549915,-0.0803921,-0.1383819,0.1906260,0.3616433,0.1446649
0.0005960,-0.0671836,-0.0577875,-0.4727185,0.0497959,-0.1868438,-0.2640859,0.4390359,0.4102899
0.0006016,0.1848306,-0.1125361,0.1723621,-0.3404629,0.0192109,0.2517832,0.5214333,0.1052972
0.0006072,0.0402078,0.0504888,-0.2694714,0.1210239,0.1724092,0.3763559,0.7710671,-0.0135382
0.0006128,0.3020791,-0.5170771,0.2327869,-0.1172573,-0.3397979,0.4282358,0.2979226,0.0167352
0.0006185,0.1587381,-0.0086542,-0.0370495,-0.3245327,0.3137666,0.0466440,0.3410134,0.1662103
0.0006241,0.3134927,0.3103765,-0.0538952,-0.3891079,-0.0147246,0.4927500,0.5210671,0.3244134
0.0006297,-0.0537863,-0.2327753,-0.3876965,-0.4915859,0.2311860,0.1053598,-0.0537620,0.2999383
0.0006353,0.0480203,-0.2532221,0.1370838,-0.3438808,-0.4565581,0.1073130,0.8443093,-0.1191291
0.0006409,0.1296243,0.1735968,-0.0578625,0.2670200,-0.1065215,0.3561533,0.1049294,-0.0210456
0.0006466,0.3097391,-0.0949579,-0.1809704,-0.4453823,0.4905854,-0.0088369,0.0963845,0.3491327
0.0006522,0.2818460,-0.1098505,-0.2103283,-0.0093472,-0.2282256,0.6234873,0.1933083,0.1356927
0.0006578,0.1599893,0.0333380,-0.0767224,-0.0011074,0.3168794,-0.0529654,-0.3732200,0.2478753
0.0006634,-0.0838767,-0.7984492,-0.1865857,0.0345982,-0.4181670,0.4569834,0.2506814,0.3214837
0.0006691,0.2361001,0.4872564,-0.5785534,0.1798618,0.0607759,0.4257944,-0.2965598,-0.0090216
0.0006747,-0.0213461,-0.2281977,-0.2495129,-0.0654385,-0.1012725,-0.3495352,0.5797829,0.0085565
0.0006803,0.2028055,-0.2711664,0.3096302,-0.1015713,-0.0525664,-0.2748281,0.2280983,0.3278314
0.0006859,0.4672403,0.2315191,0.0738513,0.0400913,-0.1446074,0.0952280,0.5106911,0.2734491
0.0006915,0.2929544,0.3020147,0.6561878,0.1561192,0.0311738,-0.2526724,0.2860818,0.0780755
0.0006972,0.4471597,-0.0515009,-0.2586071,0.0173862,-0.1797027,0.2677744,-0.1289573,0.2896234
0.0007028,0.3379678,-0.0071283,0.0635974,-0.5718471,-0.0966948,-0.0408804,0.4749245,0.0145990
0.0007084,0.0908365,0.4689459,0.1102893,-0.1153042,0.2411347,0.0026377,0.5802712,0.2639276
0.0007140,0.2823953,0.0454840,0.1478260,0.0078037,-0.1864776,0.0299204,0.8357643,0.2291375
0.0007197,0.2091836,-0.0652338,-0.0441906,-0.0062954,-0.0581206,-0.6860220,0.0705056,0.0778314
0.0007253,-0.1425009,0.2268804,0.0643909,0.2540196,-0.0110625,0.4328745,0.7591042,0.0713006
0.0007309,0.3335428,0.0745977,-0.1666882,-0.2165005,0.1099702,-0.0767691,0.1328835,0.0714227
0.0007365,0.5287332,0.3529791,0.2188098,-0.0100796,0.1608735,0.1525400,0.6052956,0.4276239
0.0007421,0.0609598,-0.3970820,0.1360462,0.1161411,0.0002900,0.1115854,0.1256814,0.2722894
0.0007478,0.4694070,-0.2217280,-0.2546399,0.1286533,0.3019868,-0.0195791,-0.1453147,0.3032342
0.0007534,0.2822122,-0.2369867,0.1973865,-0.0269863,-0.2856597,0.0995005,-0.0775657,-0.0430182
0.0007590,0.3446817,0.0100225,0.2512195,0.1929234,-0.2312163,-0.5827505,0.5438942,0.1820794
0.0007646,0.3753518,0.1635260,0.0510852,-0.0821621,-0.0224151,0.3938730,0.2838845,0.4442254
0.0007703,0.1121072,0.2320684,0.0264881,0.0507114,0.1829072,-0.6405508,0.0712380,0.1625482
0.0007759,0.2886209,-0.1118647,0.2953479,0.3345249,0.1592256,-0.0216543,-0.6912132,0.1158563
0.0007815,0.3644876,0.3495001,0.0853870,0.0060947,0.1277314,0.1317881,-0.0621849,0.1400872
0.0007871,0.1616067,0.4033331,0.1620471,0.4419468,-0.1659697,-0.3623526,0.1889138,0.5621454
0.0007927,0.1328592,0.6014532,0.0812976,0.1536777,-0.0113067,0.0282724,-0.1288352,0.0573846
0.0007984,0.0426797,0.4863409,-0.0640271,-0.1325161,-0.0748443,0.2208384,0.1847634,0.1065790
0.0008040,0.3108682,-0.1820551,0.1483142,-0.2795498,-0.1982573,-0.1034414,0.3156228,0.3339959
0.0008096,0.3939065,-0.0248285,0.1707752,0.0519321,-0.2898101,0.2577646,0.5078835,0.0774652
0.0008152,0.2119607,0.3688482,-0.2039196,0.2886875,-0.1970977,-0.2860586,-0.2811790,0.4961053
0.0008209,0.3251199,0.4900640,-0.0884411,-0.0661709,-0.2276763,-0.1637442,0.1521706,0.5224725
0.0008265,0.2491006,0.2868170,0.1553333,-0.4543545,0.0205537,0.2907236,0.1051736,0.4331170
0.0008321,0.5654458,0.5349249,-0.1873791,0.2580479,0.0867158,0.0610483,-0.1584983,0.0994989
0.0008377,0.1046304,0.0574468,-0.0713513,0.3405674,0.0840913,0.1626108,0.2050271,0.0445062
0.0008433,0.7469034,0.1949591,-0.0465100,-0.1240932,-0.1163482,0.0677012,-0.1113792,0.1933709
0.0008490,0.1835489,0.1862921,0.1196277,-0.0263149,0.1970063,-0.5878775,0.2676491,0.1624871
0.0008546,0.3874063,0.0918096,0.0241687,-0.3281948,-0.1312407,0.3004282,0.0607400,0.3275262
0.0008602,0.3844156,0.4217046,0.2259510,-0.0008633,-0.0813750,-0.4626333,0.2980447,0.1082269
0.0008658,0.5170144,0.3316778,0.0917346,0.0751255,0.3228608,0.0998056,0.0172829,0.4121820
0.0008715,0.3020181,0.3651251,-0.1602185,0.3612583,-0.0094146,-0.0117056,0.1389870,0.3888665
0.0008771,0.5124978,0.2154058,0.0673816,-0.0551235,0.3756562,0.1681040,0.6415505,0.5324823
0.0008827,0.2275857,0.7364019,0.0371692,-0.0335171,0.2202607,0.1781748,-0.0754905,-0.0858649
0.0008883,0.4726419,0.1468023,0.0634754,0.1118687,-0.0453643,-0.3158438,-0.0931907,0.4384271
0.0008939,0.3322000,0.4890875,-0.2353528,0.0627354,-0.1527251,0.7174204,-0.1017356,-0.0190924
0.0008996,0.0970926,0.5104498,-0.3474133,-0.0023281,0.3641816,0.3311899,0.3546853,0.5130121
0.0009052,0.2481546,0.2742437,0.3255603,0.1937778,0.2142793,-0.1567251,0.2276101,0.4502069
0.0009108,0.1548318,0.3042120,-0.0254529,-0.2044766,0.3522798,0.2198618,-0.6774192,0.3333856
0.0009164,0.2371988,0.8266119,0.0612171,0.5688389,0.2447969,0.1221445,0.5072731,0.3717157
0.0009221,0.1664590,0.0138067,0.2354114,0.0695713,-0.2633819,-0.3105947,-0.1207786,-0.0211066
0.0009277,0.2536477,0.2268804,0.2727649,0.0224522,0.0937959,-0.0895864,0.3336892,0.0458490
0.0009333,0.1653299,0.6515020,-0.0509045,0.2823399,0.0742646,-0.0072500,-0.0002952,0.2556268
0.0009389,0.7493753,0.1179327,-0.0268567,0.3080357,-0.3142852,-0.4814321,0.0842995,0.1845208
0.0009445,0.1939554,-0.0874506,-0.3831799,0.4440220,-0.0975493,-0.1584341,-0.0380149,0.2235833
0.0009502,-0.0394736,0.6345342,0.0206287,0.3123692,0.1477510,-0.4658682,0.6655983,0.1482049
0.0009558,0.0575723,0.2771124,0.2181385,0.2702549,0.0401460,-0.1495230,0.3328347,0.4475213
0.0009614,0.4171609,0.0929693,-0.0493176,-0.2385342,0.0086518,-0.3492300,0.8109841,0.4546624
0.0009670,0.2586221,-0.0046869,-0.4155285,-0.0496304,-0.0511016,0.1532114,-0.1681419,0.3626214
0.0009727,0.2300271,0.6453375,0.2398670,0.2714146,0.1572114,-0.0669424,0.5081276,-0.0074958
0.0009783,0.4871072,0.5144781,0.1930530,0.0971592,0.2734834,0.1530283,0.1172585,0.0183832
0.0009839,0.1426553,0.3495611,0.3137805,0.0503452,-0.0653228,0.0784433,0.5929665,0.0377923
0.0009895,0.2657022,0.4625372,-0.1287243,-0.0852139,-0.3061675,0.2092417,-0.3738303,0.2584344
0.0009951,0.0312967,0.2543463,0.2603748,-0.2096645,0.2546845,-0.3812734,-0.6519065,0.2899896
0.0010008,0.0992898,0.6831182,0.3223865,-0.2636806,-0.0307158,-0.5372793,0.3672585,0.1798211
0.0010064,0.3449563,0.5050176,0.1679065,0.2003086,0.0784150,-0.0257437,0.3091531,-0.0081061
0.0010120,0.4069681,0.0432867,0.3717029,0.2557285,-0.6303252,-0.0672476,-0.3613792,0.1355096
0.0010176,0.3759622,0.1814093,-0.1940930,0.0204380,-0.1737212,0.2287729,0.1658425,-0.1063117
0.0010233,0.3063821,0.3630499,0.2764270,-0.0133755,0.1385347,-0.0753042,-0.0751243,-0.0432624
0.0010289,0.4300393,0.3938726,-0.1093152,-0.0720303,0.3344575,0.4472178,-0.2184349,-0.0264167
0.0010345,0.3817605,0.0586676,-0.2316906,0.1684483,-0.0223540,-0.5007192,0.2818093,0.3759271
0.0010401,-0.0852194,0.3474859,0.2293689,-0.2597744,0.1524507,0.5919932,0.0175271,-0.1838263
0.0010457,0.3574075,0.1475958,0.2136829,0.2080601,-0.0889434,-0.3903067,-0.1090598,0.3320428
0.0010514,0.1511392,0.5139898,0.4543445,0.4453648,-0.3071441,-0.1851675,-0.2120872,0.4085199
0.0010570,0.0992288,0.5557989,0.2575061,-0.0935146,-0.1457671,-0.3044912,0.6507058,0.0077020
0.0010626,0.2365274,0.5771612,0.0336902,-0.0802090,0.3233491,-0.5779898,-0.3694358,0.2390863
0.0010682,0.1363077,0.5317510,0.3951404,0.3339756,0.4482881,-0.4144155,-0.0470481,0.0977289
0.0010739,0.3041543,0.7088140,0.1342762,-0.0537807,0.1083222,0.0088633,-0.4642844,0.2233392
0.0010795,0.1248025,0.5182012,0.0684802,0.3311070,0.0594941,-0.4659292,-0.0999046,-0.2240485
0.0010851,0.3316812,0.7434820,0.3837268,0.2645176,-0.0817412,0.1801279,-0.1354270,-0.1044806
0.0010907,0.0523233,0.1848272,0.1278064,0.0899570,-0.0172881,0.2530649,-0.4374290,0.2753412
0.0010963,0.1613626,0.6596807,0.2812488,-0.0985806,0.2673188,-0.1833365,0.2421364,-0.0596808
0.0011020,0.5673684,0.6717046,0.1414173,0.2594517,-0.2763824,0.4414194,0.7566628,-0.1517218
0.0011076,0.3358011,0.5298589,-0.0689709,-0.3411953,0.0779267,0.1568735,-0.3629661,-0.0111579
0.0011132,0.5145120,1.0049566,0.4150379,0.2673863,-0.3111114,-0.2463858,0.2210183,0.1045038
0.0011188,0.3155374,0.5658697,0.0596912,-0.1449062,-0.0498198,0.4059580,0.0348610,0.2219354
0.0011245,0.5753030,0.6856207,0.2400501,-0.1939175,-0.1577910,0.3694590,-0.1750999,-0.3531379
0.0011301,0.1242532,0.8610967,0.2346790,0.3129185,0.2303926,0.0796030,-0.0605979,0.0747186
0.0011357,0.1519327,0.3783087,0.3025501,-0.0296719,-0.3360137,0.0723398,0.2068581,-0.0963019
0.0011413,0.2734231,0.2694830,0.2276599,-0.0296108,0.0384980,-0.1258413,-0.3462425,0.3100702
0.0011469,0.5559549,-0.0689570,0.2463367,0.4590977,0.3480683,-0.2878897,0.6748757,-0.0134772
0.0011526,0.1408853,0.0396246,0.3831165,0.2371738,-0.0771026,0.4335459,-0.1235862,0.1796380
0.0011582,-0.2293540,0.5879034,0.4996936,0.2509678,-0.1458892,0.6123789,-0.3387962,0.0902215
0.0011638,0.0763101,0.5642217,0.1681507,-0.1436245,0.1970063,-0.1653921,0.1122536,0.2562982
0.0011694,0.1307229,0.7661260,0.4259632,0.2603672,0.2562104,0.0402353,-0.0374046,0.0102655
0.0011751,0.2650918,0.2736334,0.5262439,-0.3374721,0.0740205,-0.2541983,-0.2211204,0.4044915
0.0011807,0.1154642,0.5211309,0.4188831,0.1393955,-0.2844390,-0.3984854,-0.0964866,0.2138177
0.0011863,0.1040811,0.5462774,0.2792957,-0.0222256,-0.3856353,-0.0297110,0.2750954,0.2036859
0.0011919,0.1860208,0.5206426,-0.0582898,-0.1444790,0.2442475,-0.1886465,0.1442360,-0.1276740
0.0011975,0.4732828,0.6836675,0.2759998,-0.0830166,-0.0853423,0.2722910,0.0117898,0.3712274
0.0012032,0.2618570,0.3233160,0.2803333,0.2345493,0.0969697,0.1334360,-0.1519065,0.0335809
0.0012088,0.5561990,0.2230963,0.1694934,-0.0364468,-0.1961821,0.4582651,-0.2516380,0.2284051
0.0012144,0.4086465,0.4673589,0.4025867,0.2142246,-0.1423491,-0.1155874,0.0617165,-0.0704840
0.0012200,0.3735818,0.6300176,0.7213123,0.3099278,-0.0740508,-0.2253897,0.3439431,0.1894037
0.0012257,0.3350076,0.1323370,0.5505359,0.3151768,-0.0103911,0.0823496,0.1339821,0.2351190
0.0012313,0.1731119,0.0083135,0.2985828,0.0281284,0.1271211,-0.0856802,-0.1101585,0.2905999
0.0012369,0.2622537,0.0432257,0.2244251,0.2568272,0.0063935,0.0408457,0.1489968,-0.2411383
0.0012425,0.2028360,0.7486089,0.3026111,-0.1336147,0.3822480,0.3663462,0.3707986,-0.0823249
0.0012481,0.1986246,0.3390020,0.3280628,-0.0936367,-0.2682647,0.2359140,0.3396706,-0.3380622
0.0012538,-0.0761557,0.4323858,0.5092762,0.0401524,0.0114595,-0.1266958,0.0453591,-0.0583991
0.0012594,0.6768960,0.2913336,0.9041126,0.6002720,-0.0016021,-0.4370596,0.1492409,-0.0164679
0.0012650,0.3642434,0.5785650,0.1775501,0.2791050,-0.2158965,0.1554697,-0.1144309,-0.0958747
0.0012706,0.3002481,0.6401495,0.3151233,0.3933628,-0.3087310,-0.2456533,-0.1323753,0.0221673
0.0012763,0.3134622,0.3219122,0.5819690,0.4451817,0.3276826,-0.0230581,-0.6779075,-0.3403815
0.0012819,0.1667337,0.3496221,0.5851429,0.1604526,0.3544160,-0.1306631,-0.0585227,0.2420770
0.0012875,0.4441385,0.3860601,0.6247547,0.5400913,-0.1891021,-0.3412344,0.3245339,-0.1829108
0.0012931,0.5344705,0.7163824,0.1254261,-0.0149014,-0.1060943,0.1640146,0.6507058,-0.1685065
0.0012987,0.5431680,0.0268682,0.3264759,0.2470615,0.0887910,0.2468393,0.2726540,-0.2931403
0.0013044,0.5400857,0.2860845,0.5574329,0.3048618,0.1294404,0.1198252,-0.0464378,-0.0461310
0.0013100,0.9037637,0.8498052,0.2358387,0.1514805,0.2290498,-0.2461416,0.2238259,0.2169915
0.0013156,0.6790628,-0.3197504,0.5509021,0.0165928,0.0195771,0.0937021,-0.5233665,0.0318719
0.0013212,0.5246133,0.2255987,0.1674182,0.0967930,-0.3772124,-0.2525503,-0.2877708,0.3186761
0.0013269,0.9102945,0.4245733,0.2412097,0.3310459,0.1643525,-0.0131094,0.1868386,-0.0554084
0.0013325,0.6321267,0.7270025,0.6348865,0.3324497,-0.0876616,0.5142344,-0.2856956,0.0871087
0.0013381,0.6235208,0.4295171,0.2354724,0.5874546,-0.0525054,0.5071543,-0.1727806,-0.1204108
0.0013437,0.7206888,0.2848028,0.2294300,0.0897739,-0.1313018,-0.3196279,-0.7506614,-0.2460822
0.0013493,1.0043802,0.5276006,0.2146595,0.1997593,0.0591279,0.1521128,0.4502663,0.1148797
0.0013550,0.6536111,0.3700079,0.4041126,0.8982456,-0.5036772,0.5477427,-0.5042015,-0.3419074
0.0013606,0.6273355,0.6843389,0.6768787,0.3351353,0.5008394,-0.3417227,-0.0361839,0.1399041
0.0013662,0.3753213,0.2696661,0.5476673,0.6389683,-0.3257598,0.0066660,-0.0652366,-0.1521491
0.0013718,0.7099771,0.0792364,0.3267810,0.8381260,0.0450898,0.0495737,0.4829812,0.2710077
0.0013775,0.8986978,0.2579473,0.0853870,0.5955723,-0.0298613,-0.0245840,-0.0791526,-0.2755622
0.0013831,0.6066141,0.2120489,0.6065052,0.6636265,0.0865937,0.3252695,-0.0432640,0.1891595
